web-scraper-start-url,yearrersults,yearrersults-href,Year ▴,Name,College,POS,Height (in),Weight (lbs),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone
"http://nflcombineresults.com/large-combine-data-update-complete/","2002 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2002&pos=&college=","null","Jabar Gaffney","Florida","WR","73.10","193","","4.56","","","","4.06","6.87"
"http://nflcombineresults.com/large-combine-data-update-complete/","1996 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1996&pos=&college=","null","Fredrick Ford","Mississippi Valley State","CB","75.40","196","","4.66","13","32.5","116","4.50","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2011 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2011&pos=&college=","null","Terrell McClain","South Florida","DT","73.63","297","","4.98","29","28.0","104","4.56","7.48"
"http://nflcombineresults.com/large-combine-data-update-complete/","1987 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1987&pos=&college=","null","James Brim","Wake Forest","WR","75.00","183","","4.53","7","32.0","116","4.12","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2000 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2000&pos=&college=","null","Ralph Brown","Nebraska","CB","69.90","204","","4.60","14","36.0","116","4.01","6.93"
"http://nflcombineresults.com/large-combine-data-update-complete/","2011 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2011&pos=&college=","null","Chris Rucker","Michigan State","CB","72.50","195","","4.55","10","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2001 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2001&pos=&college=","null","Shawn Worthen","Texas Christian","DT","73.00","310","","5.18","23","30.0","103","4.61","7.50"
"http://nflcombineresults.com/large-combine-data-update-complete/","2007 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2007&pos=&college=","null","Jemalle Cornelius","Florida","WR","70.75","184","","4.59","","34.5","123","4.30","6.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2011 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2011&pos=&college=","null","Julius Thomas","Portland State (OR)","TE","76.63","246","","4.64","16","35.5","111","4.31","6.96"
"http://nflcombineresults.com/large-combine-data-update-complete/","2008 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2008&pos=&college=","null","Steve Octavien","Nebraska","OLB","71.63","238","","4.74","26","29.5","118","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2017 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2017&pos=&college=","null","Riley Bullough","Michigan State","LB","73.63","226","","9.99","20","31.5","116","4.38","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2011 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2011&pos=&college=","null","Lawrence Wilson","Connecticut","OLB","72.88","229","","4.71","24","32.5","113","4.50","7.23"
"http://nflcombineresults.com/large-combine-data-update-complete/","1990 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1990&pos=&college=","null","Bryce Paup","Northern Iowa","OLB","76.10","238","","5.04","18","31.0","115","4.17","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2015 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2015&pos=&college=","null","Quinten Rollins","Miami (OH)","CB","71.13","195","","4.57","14","36.5","122","4.28","7.10"
"http://nflcombineresults.com/large-combine-data-update-complete/","1995 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1995&pos=&college=","null","Terrell Fletcher","Wisconsin","RB","67.60","200","","9.99","17","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2016 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2016&pos=&college=","null","Travis Feeney","Washington","OLB","75.63","230","","4.50","","40.0","130","4.42","7.20"
"http://nflcombineresults.com/large-combine-data-update-complete/","1988 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1988&pos=&college=","null","Louis Cheek","Texas A&M","OT","78.40","288","","5.46","23","23.0","100","4.91","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2000 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2000&pos=&college=","null","Leander Jordan","Indiana (PA)","OG","75.90","330","","5.53","25","31.0","104","4.76","7.91"
"http://nflcombineresults.com/large-combine-data-update-complete/","2003 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2003&pos=&college=","null","Jason Goss","Texas Christian","CB","70.00","183","","4.72","15","32.5","117","4.24","7.46"
"http://nflcombineresults.com/large-combine-data-update-complete/","1989 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1989&pos=&college=","null","Troy Washington","Pittsburgh","FS","70.50","185","","4.65","16","31.5","109","4.56","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1998 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1998&pos=&college=","null","Chance Mccarty","Texas Christian","DE","75.40","248","","4.94","","32.0","108","4.36","7.73"
"http://nflcombineresults.com/large-combine-data-update-complete/","Wide Receiver NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=&pos=WR&college=","null","Ricky Seals-Jones","Texas A&M","WR","76.63","243","","4.69","17","28.0","121","4.33","7.46"
"http://nflcombineresults.com/large-combine-data-update-complete/","2008 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2008&pos=&college=","null","Thomas Brown","Georgia","RB","68.38","204","","4.56","25","36.0","128","9.99","7.17"
"http://nflcombineresults.com/large-combine-data-update-complete/","1987 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1987&pos=&college=","null","John Little","Georgia","FS","73.30","199","","4.66","","29.0","113","4.19","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2017 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2017&pos=&college=","null","Victor Salako","Oklahoma State","OT","78.00","335","","9.99","","","","4.78","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1996 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1996&pos=&college=","null","Chuck Osborne","Arizona","DT","73.60","281","","9.99","33","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2015 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2015&pos=&college=","null","Kyle Loomis","Portland State (OR)","P","73.63","221","","5.08","","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1991 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1991&pos=&college=","null","Blake Miller","Louisiana State","C","73.40","281","","5.14","21","28.5","109","4.55","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1990 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1990&pos=&college=","null","Alexander Wright","Auburn","WR","71.00","184","","4.42","","35.5","127","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2013 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2013&pos=&college=","null","Chris Harper","Kansas State","WR","72.75","229","33","4.55","20","35.5","116","4.39","6.89"
"http://nflcombineresults.com/large-combine-data-update-complete/","2008 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2008&pos=&college=","null","Carlton Powell","Virginia Tech","DT","74.00","292","","5.13","23","22.5","108","4.87","7.78"
"http://nflcombineresults.com/large-combine-data-update-complete/","1990 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1990&pos=&college=","null","Sherrod Rainge","Penn State","SS","72.10","203","","4.75","16","32.5","113","4.16","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2002 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2002&pos=&college=","null","Raheem Brock","Temple","DE","75.60","267","","4.93","25","34.0","109","4.23","7.09"
"http://nflcombineresults.com/large-combine-data-update-complete/","2007 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2007&pos=&college=","null","Ben Patrick","Delaware","TE","75.13","252","","4.74","","34.5","111","4.31","7.21"
"http://nflcombineresults.com/large-combine-data-update-complete/","1989 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1989&pos=&college=","null","Derrick Thomas","Alabama","OLB","74.50","234","","4.58","","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2001 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2001&pos=&college=","null","Bill Ferrario","Wisconsin","OG","74.30","314","","5.30","17","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1997 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1997&pos=&college=","null","Mark Smith","Auburn","DE","75.60","293","","9.99","19","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2005 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2005&pos=&college=","null","Timmy Chang","Hawaii","QB","73.00","211","26","5.10","","29.0","103","4.20","7.24"
"http://nflcombineresults.com/large-combine-data-update-complete/","2006 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2006&pos=&college=","null","Guy Whimper","East Carolina (NC)","OT","76.75","304","","4.96","26","29.0","102","4.59","7.38"
"http://nflcombineresults.com/large-combine-data-update-complete/","2014 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2014&pos=&college=","null","Larry Webster","Bloomsburg","DE","78.00","252","","4.58","17","36.5","123","4.44","7.29"
"http://nflcombineresults.com/large-combine-data-update-complete/","1987 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1987&pos=&college=","null","Lyneal Alston","Southern Mississippi","WR","72.10","202","","4.64","7","32.0","114","4.52","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1998 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1998&pos=&college=","null","Rodney Artmore","Baylor","CB","71.80","216","","4.60","8","38.5","122","4.27","7.30"
"http://nflcombineresults.com/large-combine-data-update-complete/","1999 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1999&pos=&college=","null","D'Wayne Bates","Northwestern","WR","73.60","215","","4.59","","37.0","117","4.24","7.25"
"http://nflcombineresults.com/large-combine-data-update-complete/","2015 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2015&pos=&college=","null","Cameron Artis-Payne","Auburn","RB","69.75","212","","4.53","","36.5","118","9.99","7.13"
"http://nflcombineresults.com/large-combine-data-update-complete/","1990 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1990&pos=&college=","null","David Whitmore","Stephen F. Austin (TX)","SS","72.00","235","","4.65","16","32.0","112","4.65","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1998 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1998&pos=&college=","null","Tony Simmons","Wisconsin","WR","72.80","203","","4.35","","36.5","117","3.96","7.15"
"http://nflcombineresults.com/large-combine-data-update-complete/","1999 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1999&pos=&college=","null","Daniel Jones","Utah","WR","70.90","185","","4.69","","37.0","113","4.49","7.58"
"http://nflcombineresults.com/large-combine-data-update-complete/","2009 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2009&pos=&college=","null","DeAngelo Smith","Cincinnati","CB","70.63","194","","4.50","17","31.5","109","4.35","7.27"
"http://nflcombineresults.com/large-combine-data-update-complete/","1991 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1991&pos=&college=","null","Ariel Solomon","Colorado","OT","76.60","273","","5.49","21","26.5","99","4.59","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2003 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2003&pos=&college=","null","Curry Burns","Louisville","SS","72.40","216","","4.55","19","36.0","120","4.10","7.03"
"http://nflcombineresults.com/large-combine-data-update-complete/","1998 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1998&pos=&college=","null","Angel Rubio","Southeast Missouri State","DT","73.90","300","","5.18","23","26.5","100","4.58","8.28"
"http://nflcombineresults.com/large-combine-data-update-complete/","2017 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2017&pos=&college=","null","Tanzel Smart","Tulane (LA)","DT","72.63","296","","5.24","22","27.0","105","9.99","7.53"
"http://nflcombineresults.com/large-combine-data-update-complete/","1993 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1993&pos=&college=","null","Curtis Conway","Southern California","WR","72.30","185","","9.99","","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2006 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2006&pos=&college=","null","Marcedes Lewis","UCLA","TE","78.38","261","","4.84","23","37.0","118","4.82","7.24"
